"date","employeeID","qualOfCare","patientWorkload","numDailyStaffedNurses"
1999-02-01,"004347","Good",6,11
1999-02-01,"005098","Good",5,11
1999-02-01,"004628","Good",5,11
1999-02-01,"003825","Excellent",3,11
1999-02-01,"001273","Fair",6,11
1999-02-01,"00715","Good",5,11
1999-02-01,"002864","Good",7,11
1999-02-01,"004293","Excellent",4,11
1999-02-02,"003135","Excellent",2,11
1999-02-02,"005098","Excellent",4,11
1999-02-02,"004347","Excellent",7,11
1999-02-02,"001221","Good",5,11
1999-02-02,"006773","Good",6,11
1999-02-02,"004297","Good",7,11
1999-02-02,"003825","Excellent",4,11
1999-02-02,"007923","Good",8,11
1999-02-02,"00293","Excellent",6,11
1999-02-02,"002864","Excellent",4,11
1999-02-02,"008164","Excellent",3,11
1999-02-03,"004840","Excellent",2,11
1999-02-03,"00854","Excellent",4,11
1999-02-03,"006605","Excellent",2,11
1999-02-03,"004293","Good",7,11
1999-02-03,"007923","Good",5,11
1999-02-03,"003369","Excellent",3,11
1999-02-03,"005828","Good",5,11
1999-02-03,"0056","Good",8,11
1999-02-03,"006393","Excellent",3,11
1999-02-03,"002677","Excellent",4,11
1999-02-03,"004326","Good",4,11
1999-02-04,"004347","Excellent",3,10
1999-02-04,"001221","Excellent",6,10
1999-02-04,"003825","Excellent",5,10
1999-02-04,"003135","Good",5,10
1999-02-04,"002677","Good",4,10
1999-02-04,"004293","Good",6,10
1999-02-04,"004628","Excellent",2,10
1999-02-04,"00293","Good",8,10
1999-02-04,"004326","Excellent",4,10
1999-02-04,"003369","Excellent",3,10
1999-02-05,"006393","Good",9,12
1999-02-05,"005098","Good",7,12
1999-02-05,"006595","Excellent",5,12
1999-02-05,"002864","Poor",7,12
1999-02-05,"004347","Excellent",6,12
1999-02-05,"0056","Good",7,12
1999-02-05,"008279","Good",7,12
1999-02-05,"003369","Good",6,12
1999-02-05,"005828","Excellent",6,12
1999-02-05,"00715","Poor",8,12
1999-02-05,"008041","Good",4,12
1999-02-05,"004326","Excellent",4,12
1999-02-06,"006773","Poor",10,6
1999-02-06,"008279","Poor",9,6
1999-02-06,"002677","Fair",5,6
1999-02-06,"002864","Poor",13,6
1999-02-06,"003184","Poor",8,6
1999-02-06,"006595","Good",6,6
1999-02-07,"006225","Poor",14,5
1999-02-07,"008279","Fair",7,5
1999-02-07,"002677","Poor",7,5
1999-02-07,"003184","Good",5,5
1999-02-07,"006773","Fair",5,5
1999-02-08,"004628","Excellent",2,11
1999-02-08,"008279","Excellent",4,11
1999-02-08,"007559","Excellent",2,11
1999-02-08,"006225","Fair",5,11
1999-02-08,"005098","Excellent",3,11
1999-02-08,"00293","Excellent",4,11
1999-02-08,"004293","Excellent",3,11
1999-02-08,"00854","Good",6,11
1999-02-08,"005828","Excellent",5,11
1999-02-08,"007923","Excellent",2,11
1999-02-08,"003184","Excellent",2,11
1999-02-09,"004347","Excellent",5,11
1999-02-09,"006605","Excellent",3,11
1999-02-09,"006595","Good",5,11
1999-02-09,"003184","Excellent",5,11
1999-02-09,"007559","Excellent",4,11
1999-02-09,"005828","Excellent",3,11
1999-02-09,"002677","Excellent",6,11
1999-02-09,"008164","Excellent",3,11
1999-02-09,"00293","Excellent",5,11
1999-02-09,"00854","Excellent",2,11
1999-02-09,"004840","Excellent",3,11
1999-02-10,"006605","Excellent",3,13
1999-02-10,"00293","Good",6,13
1999-02-10,"004347","Excellent",4,13
1999-02-10,"007923","Excellent",5,13
1999-02-10,"004628","Excellent",2,13
1999-02-10,"004326","Excellent",3,13
1999-02-10,"003369","Excellent",5,13
1999-02-10,"007559","Excellent",5,13
1999-02-10,"004297","Fair",6,13
1999-02-10,"006393","Fair",8,13
1999-02-10,"0056","Poor",8,13
1999-02-10,"006225","Fair",8,13
1999-02-10,"002864","Good",5,13
1999-02-11,"0056","Good",5,11
1999-02-11,"004628","Excellent",4,11
1999-02-11,"006773","Excellent",4,11
1999-02-11,"003184","Excellent",4,11
1999-02-11,"003135","Excellent",6,11
1999-02-11,"002864","Excellent",4,11
1999-02-11,"006595","Good",7,11
1999-02-11,"004293","Good",8,11
1999-02-11,"001273","Good",8,11
1999-02-11,"005828","Excellent",5,11
1999-02-11,"004347","Excellent",3,11
1999-02-12,"003184","Excellent",3,12
1999-02-12,"008164","Excellent",5,12
1999-02-12,"006605","Fair",6,12
1999-02-12,"004326","Excellent",3,12
1999-02-12,"006393","Excellent",2,12
1999-02-12,"006225","Good",6,12
1999-02-12,"002677","Good",6,12
1999-02-12,"006595","Excellent",4,12
1999-02-12,"007559","Excellent",4,12
1999-02-12,"00854","Good",5,12
1999-02-12,"004297","Excellent",3,12
1999-02-12,"0056","Excellent",4,12
1999-02-13,"008279","Poor",10,5
1999-02-13,"003184","Poor",7,5
1999-02-13,"002677","Poor",9,5
1999-02-13,"006595","Good",5,5
1999-02-13,"006773","Fair",9,5
1999-02-14,"002864","Fair",5,6
1999-02-14,"006595","Fair",6,6
1999-02-14,"008279","Fair",7,6
1999-02-14,"007559","Poor",10,6
1999-02-14,"003184","Poor",8,6
1999-02-14,"005098","Fair",7,6
1999-02-15,"004628","Excellent",5,11
1999-02-15,"007559","Good",6,11
1999-02-15,"00293","Excellent",6,11
1999-02-15,"008279","Excellent",4,11
1999-02-15,"004293","Excellent",3,11
1999-02-15,"005828","Good",5,11
1999-02-15,"007923","Excellent",4,11
1999-02-15,"004347","Excellent",2,11
1999-02-15,"006225","Good",5,11
1999-02-15,"006595","Excellent",2,11
1999-02-15,"00854","Good",5,11
1999-02-16,"003184","Good",4,11
1999-02-16,"0056","Excellent",2,11
1999-02-16,"006605","Excellent",4,11
1999-02-16,"006393","Excellent",4,11
1999-02-16,"004297","Excellent",2,11
1999-02-16,"001273","Excellent",2,11
1999-02-16,"002677","Excellent",3,11
1999-02-16,"008279","Excellent",5,11
1999-02-16,"006773","Excellent",2,11
1999-02-16,"00854","Excellent",6,11
1999-02-16,"008041","Excellent",6,11
1999-02-17,"00715","Excellent",2,11
1999-02-17,"00293","Good",6,11
1999-02-17,"004297","Excellent",2,11
1999-02-17,"004628","Excellent",7,11
1999-02-17,"001273","Excellent",3,11
1999-02-17,"004326","Excellent",4,11
1999-02-17,"006225","Excellent",3,11
1999-02-17,"008279","Excellent",7,11
1999-02-17,"007559","Good",4,11
1999-02-17,"002864","Excellent",5,11
1999-02-17,"005828","Excellent",2,11
1999-02-18,"008041","Excellent",5,12
1999-02-18,"006595","Excellent",3,12
1999-02-18,"00854","Excellent",5,12
1999-02-18,"004293","Good",5,12
1999-02-18,"004326","Excellent",4,12
1999-02-18,"00715","Excellent",5,12
1999-02-18,"003825","Excellent",6,12
1999-02-18,"006225","Excellent",6,12
1999-02-18,"008279","Excellent",2,12
1999-02-18,"004628","Excellent",2,12
1999-02-18,"005098","Excellent",4,12
1999-02-18,"004347","Good",6,12
1999-02-19,"0056","Excellent",4,12
1999-02-19,"003825","Excellent",3,12
1999-02-19,"00854","Fair",8,12
1999-02-19,"008279","Excellent",4,12
1999-02-19,"004347","Good",4,12
1999-02-19,"006225","Good",8,12
1999-02-19,"004293","Excellent",3,12
1999-02-19,"006605","Excellent",4,12
1999-02-19,"00293","Excellent",3,12
1999-02-19,"003135","Good",4,12
1999-02-19,"007923","Excellent",4,12
1999-02-19,"005828","Good",8,12
1999-02-20,"008279","Fair",6,6
1999-02-20,"002677","Fair",8,6
1999-02-20,"003184","Poor",9,6
1999-02-20,"002864","Poor",9,6
1999-02-20,"006225","Fair",7,6
1999-02-20,"005098","Good",6,6
1999-02-21,"008279","Fair",6,7
1999-02-21,"006225","Fair",8,7
1999-02-21,"004297","Fair",6,7
1999-02-21,"006773","Fair",7,7
1999-02-21,"006595","Excellent",5,7
1999-02-21,"002677","Poor",8,7
1999-02-21,"003184","Poor",8,7
1999-02-22,"00293","Excellent",5,11
1999-02-22,"004297","Fair",8,11
1999-02-22,"00854","Excellent",4,11
1999-02-22,"004293","Excellent",3,11
1999-02-22,"006595","Good",5,11
1999-02-22,"008279","Excellent",3,11
1999-02-22,"008164","Good",5,11
1999-02-22,"006773","Excellent",3,11
1999-02-22,"004326","Fair",6,11
1999-02-22,"007559","Good",6,11
1999-02-22,"003135","Excellent",4,11
1999-02-23,"0056","Excellent",4,10
1999-02-23,"004293","Excellent",7,10
1999-02-23,"00854","Fair",8,10
1999-02-23,"00715","Good",8,10
1999-02-23,"001221","Excellent",4,10
1999-02-23,"004297","Excellent",3,10
1999-02-23,"007559","Excellent",3,10
1999-02-23,"004326","Good",6,10
1999-02-23,"003184","Good",6,10
1999-02-23,"008164","Excellent",5,10
1999-02-24,"004840","Good",6,10
1999-02-24,"004297","Fair",5,10
1999-02-24,"00715","Good",5,10
1999-02-24,"007559","Excellent",5,10
1999-02-24,"001221","Poor",10,10
1999-02-24,"003135","Excellent",3,10
1999-02-24,"00854","Excellent",6,10
1999-02-24,"006773","Good",6,10
1999-02-24,"002864","Poor",10,10
1999-02-24,"008164","Fair",8,10
1999-02-25,"00293","Excellent",5,11
1999-02-25,"003369","Excellent",2,11
1999-02-25,"004326","Excellent",3,11
1999-02-25,"008041","Excellent",3,11
1999-02-25,"008164","Excellent",4,11
1999-02-25,"00715","Good",7,11
1999-02-25,"004297","Good",9,11
1999-02-25,"003135","Excellent",10,11
1999-02-25,"004628","Excellent",3,11
1999-02-25,"004840","Excellent",3,11
1999-02-25,"00854","Excellent",3,11
1999-02-26,"002677","Excellent",2,11
1999-02-26,"006393","Good",4,11
1999-02-26,"00715","Excellent",3,11
1999-02-26,"004347","Good",5,11
1999-02-26,"004326","Good",7,11
1999-02-26,"006605","Excellent",3,11
1999-02-26,"007923","Excellent",6,11
1999-02-26,"008164","Excellent",9,11
1999-02-26,"007559","Excellent",5,11
1999-02-26,"003825","Excellent",3,11
1999-02-26,"001273","Excellent",4,11
1999-02-27,"008279","Poor",10,6
1999-02-27,"002677","Fair",7,6
1999-02-27,"003184","Poor",9,6
1999-02-27,"006595","Fair",7,6
1999-02-27,"006773","Poor",8,6
1999-02-27,"006225","Poor",7,6
1999-02-28,"002677","Fair",6,6
1999-02-28,"006595","Fair",8,6
1999-02-28,"008279","Poor",8,6
1999-02-28,"002864","Poor",10,6
1999-02-28,"006225","Fair",6,6
1999-02-28,"006773","Poor",8,6
1999-03-01,"006773","Good",6,10
1999-03-01,"001273","Excellent",4,10
1999-03-01,"002677","Excellent",5,10
1999-03-01,"008164","Excellent",5,10
1999-03-01,"004628","Excellent",5,10
1999-03-01,"002864","Excellent",6,10
1999-03-01,"005098","Excellent",3,10
1999-03-01,"005828","Excellent",5,10
1999-03-01,"007923","Excellent",4,10
1999-03-01,"003135","Excellent",7,10
1999-03-02,"001273","Fair",6,8
1999-03-02,"003825","Excellent",3,8
1999-03-02,"001221","Excellent",5,8
1999-03-02,"003184","Excellent",3,8
1999-03-02,"003135","Excellent",3,8
1999-03-02,"00715","Good",4,8
1999-03-02,"007559","Excellent",4,8
1999-03-02,"005098","Excellent",5,8
1999-03-03,"005828","Excellent",5,10
1999-03-03,"004326","Good",7,10
1999-03-03,"001273","Excellent",5,10
1999-03-03,"00854","Good",6,10
1999-03-03,"007923","Excellent",10,10
1999-03-03,"006225","Excellent",7,10
1999-03-03,"002677","Excellent",6,10
1999-03-03,"003135","Excellent",3,10
1999-03-03,"004840","Excellent",7,10
1999-03-03,"008279","Excellent",6,10
1999-03-04,"004297","Excellent",6,11
1999-03-04,"006393","Good",5,11
1999-03-04,"006773","Excellent",2,11
1999-03-04,"00854","Excellent",4,11
1999-03-04,"002677","Excellent",7,11
1999-03-04,"006595","Excellent",4,11
1999-03-04,"004347","Excellent",4,11
1999-03-04,"005828","Excellent",4,11
1999-03-04,"006605","Good",6,11
1999-03-04,"0056","Excellent",5,11
1999-03-04,"003369","Good",6,11
1999-03-05,"0056","Excellent",7,13
1999-03-05,"004297","Excellent",3,13
1999-03-05,"004347","Good",8,13
1999-03-05,"007923","Excellent",5,13
1999-03-05,"004293","Good",6,13
1999-03-05,"002677","Fair",7,13
1999-03-05,"00293","Excellent",4,13
1999-03-05,"003369","Excellent",4,13
1999-03-05,"00854","Excellent",5,13
1999-03-05,"008041","Excellent",3,13
1999-03-05,"008164","Good",5,13
1999-03-05,"00715","Excellent",7,13
1999-03-05,"006595","Excellent",4,13
1999-03-06,"003184","Fair",6,5
1999-03-06,"006225","Good",9,5
1999-03-06,"002677","Poor",9,5
1999-03-06,"008279","Fair",5,5
1999-03-06,"006773","Excellent",2,5
1999-03-07,"006595","Fair",6,6
1999-03-07,"002864","Good",6,6
1999-03-07,"002677","Good",6,6
1999-03-07,"008279","Excellent",3,6
1999-03-07,"007559","Fair",6,6
1999-03-07,"003184","Fair",8,6
1999-03-08,"003369","Poor",7,9
1999-03-08,"003825","Excellent",2,9
1999-03-08,"00293","Excellent",2,9
1999-03-08,"004326","Excellent",4,9
1999-03-08,"008279","Excellent",3,9
1999-03-08,"004297","Fair",7,9
1999-03-08,"00854","Excellent",5,9
1999-03-08,"001221","Excellent",4,9
1999-03-08,"007923","Excellent",3,9
1999-03-09,"001221","Excellent",6,8
1999-03-09,"005828","Excellent",3,8
1999-03-09,"004297","Poor",10,8
1999-03-09,"006605","Good",7,8
1999-03-09,"002677","Excellent",4,8
1999-03-09,"006773","Good",5,8
1999-03-09,"004347","Excellent",4,8
1999-03-09,"003825","Good",6,8
1999-03-10,"003369","Excellent",4,10
1999-03-10,"004293","Excellent",7,10
1999-03-10,"006225","Excellent",3,10
1999-03-10,"002864","Excellent",3,10
1999-03-10,"004326","Fair",7,10
1999-03-10,"00715","Excellent",3,10
1999-03-10,"004297","Excellent",2,10
1999-03-10,"0056","Good",5,10
1999-03-10,"005098","Good",4,10
1999-03-10,"008279","Excellent",3,10
1999-03-11,"004347","Excellent",3,12
1999-03-11,"004297","Poor",8,12
1999-03-11,"006605","Excellent",5,12
1999-03-11,"004293","Excellent",2,12
1999-03-11,"00715","Excellent",5,12
1999-03-11,"001273","Good",4,12
1999-03-11,"003825","Excellent",3,12
1999-03-11,"00854","Good",7,12
1999-03-11,"006773","Excellent",2,12
1999-03-11,"004840","Excellent",2,12
1999-03-11,"0056","Excellent",4,12
1999-03-11,"005828","Excellent",4,12
1999-03-12,"004297","Excellent",3,12
1999-03-12,"003825","Excellent",4,12
1999-03-12,"008164","Excellent",3,12
1999-03-12,"007559","Excellent",4,12
1999-03-12,"004628","Excellent",2,12
1999-03-12,"006225","Good",7,12
1999-03-12,"006393","Good",4,12
1999-03-12,"0056","Excellent",2,12
1999-03-12,"001221","Excellent",4,12
1999-03-12,"003135","Good",6,12
1999-03-12,"003184","Excellent",3,12
1999-03-12,"003369","Excellent",5,12
1999-03-13,"002677","Good",7,7
1999-03-13,"005098","Poor",10,7
1999-03-13,"006595","Poor",9,7
1999-03-13,"008279","Poor",9,7
1999-03-13,"006225","Excellent",4,7
1999-03-13,"003184","Good",8,7
1999-03-13,"006773","Fair",7,7
1999-03-14,"006225","Fair",7,6
1999-03-14,"005098","Poor",7,6
1999-03-14,"003184","Fair",7,6
1999-03-14,"002677","Fair",5,6
1999-03-14,"008279","Poor",11,6
1999-03-14,"006773","Poor",9,6
1999-03-15,"006225","Excellent",3,13
1999-03-15,"008041","Excellent",3,13
1999-03-15,"001273","Good",4,13
1999-03-15,"003825","Excellent",5,13
1999-03-15,"003184","Excellent",4,13
1999-03-15,"006773","Excellent",4,13
1999-03-15,"004326","Excellent",2,13
1999-03-15,"00293","Excellent",4,13
1999-03-15,"003135","Excellent",3,13
1999-03-15,"003369","Excellent",5,13
1999-03-15,"00715","Good",5,13
1999-03-15,"0056","Good",4,13
1999-03-15,"006595","Excellent",3,13
1999-03-16,"003825","Excellent",4,13
1999-03-16,"003184","Excellent",3,13
1999-03-16,"007559","Good",9,13
1999-03-16,"004297","Excellent",4,13
1999-03-16,"0056","Excellent",4,13
1999-03-16,"00715","Good",5,13
1999-03-16,"008041","Excellent",3,13
1999-03-16,"006605","Good",5,13
1999-03-16,"006595","Excellent",3,13
1999-03-16,"001273","Excellent",3,13
1999-03-16,"008279","Excellent",3,13
1999-03-16,"004347","Good",5,13
1999-03-16,"004840","Excellent",3,13
1999-03-17,"001221","Excellent",3,10
1999-03-17,"007559","Excellent",3,10
1999-03-17,"004293","Good",6,10
1999-03-17,"008164","Excellent",3,10
1999-03-17,"004326","Excellent",3,10
1999-03-17,"004347","Good",5,10
1999-03-17,"00854","Excellent",6,10
1999-03-17,"002677","Good",7,10
1999-03-17,"005828","Excellent",3,10
1999-03-17,"004297","Excellent",2,10
1999-03-18,"004628","Excellent",4,12
1999-03-18,"00854","Excellent",5,12
1999-03-18,"0056","Excellent",5,12
1999-03-18,"005828","Excellent",2,12
1999-03-18,"007923","Excellent",3,12
1999-03-18,"00715","Excellent",5,12
1999-03-18,"006773","Good",5,12
1999-03-18,"008279","Good",4,12
1999-03-18,"004326","Excellent",4,12
1999-03-18,"004297","Excellent",6,12
1999-03-18,"001221","Fair",5,12
1999-03-18,"003135","Good",6,12
1999-03-19,"006225","Good",6,11
1999-03-19,"003369","Good",5,11
1999-03-19,"002677","Excellent",2,11
1999-03-19,"004628","Good",7,11
1999-03-19,"001273","Good",7,11
1999-03-19,"004297","Excellent",3,11
1999-03-19,"008041","Excellent",3,11
1999-03-19,"001221","Good",8,11
1999-03-19,"005828","Excellent",3,11
1999-03-19,"007559","Excellent",4,11
1999-03-19,"004347","Good",5,11
1999-03-20,"002677","Poor",10,6
1999-03-20,"005098","Excellent",3,6
1999-03-20,"006595","Poor",10,6
1999-03-20,"002864","Poor",9,6
1999-03-20,"008279","Fair",7,6
1999-03-20,"003184","Good",6,6
1999-03-21,"008279","Poor",7,4
1999-03-21,"006225","Fair",8,4
1999-03-21,"002677","Good",8,4
1999-03-21,"003184","Poor",10,4
1999-03-22,"007923","Good",5,9
1999-03-22,"004840","Excellent",4,9
1999-03-22,"004326","Excellent",6,9
1999-03-22,"006595","Excellent",5,9
1999-03-22,"00293","Fair",6,9
1999-03-22,"005828","Excellent",4,9
1999-03-22,"006605","Excellent",3,9
1999-03-22,"00854","Excellent",9,9
1999-03-22,"003135","Excellent",3,9
1999-03-23,"00293","Good",6,12
1999-03-23,"006225","Excellent",3,12
1999-03-23,"007923","Excellent",3,12
1999-03-23,"007559","Excellent",4,12
1999-03-23,"004840","Fair",8,12
1999-03-23,"004326","Excellent",4,12
1999-03-23,"004628","Good",6,12
1999-03-23,"006595","Good",10,12
1999-03-23,"006773","Good",5,12
1999-03-23,"0056","Excellent",2,12
1999-03-23,"002677","Excellent",2,12
1999-03-23,"003135","Excellent",5,12
1999-03-24,"003135","Excellent",4,10
1999-03-24,"007559","Good",8,10
1999-03-24,"00715","Excellent",2,10
1999-03-24,"004840","Excellent",6,10
1999-03-24,"001273","Excellent",5,10
1999-03-24,"006773","Good",9,10
1999-03-24,"006393","Excellent",3,10
1999-03-24,"008164","Good",5,10
1999-03-24,"008279","Excellent",4,10
1999-03-24,"005098","Good",5,10
1999-03-25,"004293","Fair",7,10
1999-03-25,"00293","Fair",8,10
1999-03-25,"002677","Excellent",5,10
1999-03-25,"003369","Excellent",7,10
1999-03-25,"002864","Excellent",4,10
1999-03-25,"008041","Poor",7,10
1999-03-25,"001221","Excellent",4,10
1999-03-25,"004326","Good",8,10
1999-03-25,"008279","Excellent",3,10
1999-03-25,"007559","Excellent",5,10
1999-03-26,"004293","Excellent",3,10
1999-03-26,"004297","Good",6,10
1999-03-26,"005098","Excellent",3,10
1999-03-26,"001221","Good",6,10
1999-03-26,"003369","Excellent",4,10
1999-03-26,"008164","Good",7,10
1999-03-26,"004326","Excellent",6,10
1999-03-26,"007923","Excellent",2,10
1999-03-26,"004840","Excellent",3,10
1999-03-26,"007559","Excellent",3,10
1999-03-27,"002677","Good",7,6
1999-03-27,"002864","Good",4,6
1999-03-27,"006595","Excellent",2,6
1999-03-27,"006225","Fair",8,6
1999-03-27,"003184","Poor",10,6
1999-03-27,"004297","Fair",6,6
1999-03-28,"006595","Fair",8,5
1999-03-28,"006393","Poor",12,5
1999-03-28,"008279","Poor",11,5
1999-03-28,"002864","Fair",7,5
1999-03-28,"006225","Good",8,5
1999-03-29,"006393","Excellent",2,10
1999-03-29,"002864","Excellent",3,10
1999-03-29,"004326","Excellent",5,10
1999-03-29,"001273","Good",6,10
1999-03-29,"00854","Excellent",4,10
1999-03-29,"006605","Excellent",7,10
1999-03-29,"008041","Excellent",4,10
1999-03-29,"002677","Good",9,10
1999-03-29,"0056","Excellent",2,10
1999-03-29,"004628","Excellent",5,10
1999-03-30,"003184","Excellent",5,10
1999-03-30,"003135","Poor",9,10
1999-03-30,"005098","Good",6,10
1999-03-30,"004840","Good",5,10
1999-03-30,"007923","Good",4,10
1999-03-30,"003369","Excellent",6,10
1999-03-30,"008279","Good",5,10
1999-03-30,"002864","Excellent",3,10
1999-03-30,"0056","Good",5,10
1999-03-30,"004297","Excellent",2,10
1999-03-31,"004293","Good",5,10
1999-03-31,"006225","Poor",7,10
1999-03-31,"00854","Good",4,10
1999-03-31,"001273","Good",4,10
1999-03-31,"006393","Excellent",3,10
1999-03-31,"008041","Excellent",2,10
1999-03-31,"008279","Excellent",6,10
1999-03-31,"004840","Good",4,10
1999-03-31,"004347","Excellent",2,10
1999-03-31,"002864","Fair",8,10
1999-04-01,"007923","Good",6,10
1999-04-01,"002864","Excellent",4,10
1999-04-01,"006605","Fair",5,10
1999-04-01,"0056","Good",6,10
1999-04-01,"001221","Excellent",5,10
1999-04-01,"002677","Excellent",7,10
1999-04-01,"004293","Excellent",3,10
1999-04-01,"003369","Fair",6,10
1999-04-01,"008279","Excellent",3,10
1999-04-01,"005828","Excellent",4,10
1999-04-02,"004297","Excellent",5,12
1999-04-02,"006595","Good",5,12
1999-04-02,"005828","Excellent",3,12
1999-04-02,"0056","Excellent",6,12
1999-04-02,"004628","Good",8,12
1999-04-02,"008279","Excellent",9,12
1999-04-02,"006605","Excellent",4,12
1999-04-02,"008041","Excellent",4,12
1999-04-02,"003135","Good",7,12
1999-04-02,"008164","Excellent",6,12
1999-04-02,"003369","Excellent",2,12
1999-04-02,"006393","Excellent",2,12
1999-04-03,"008279","Fair",5,7
1999-04-03,"003184","Poor",7,7
1999-04-03,"004297","Fair",7,7
1999-04-03,"002677","Good",6,7
1999-04-03,"006773","Excellent",2,7
1999-04-03,"007559","Fair",7,7
